emdb_id,resolution,fitted_pdbs
EMD-12694,2.4,7o1a
EMD-13424,3.47,7php
EMD-13003,3.1,7oo0
EMD-24265,2.19,7n9z
EMD-24230,3.24,7n7p
EMD-12352,2.8,7ni6
EMD-23785,3.2,7mdz
EMD-13006,3.1,7oo6
EMD-12695,2.6,7o1c
EMD-22150,3.2,6xeu
EMD-12341,3.2,7nht
EMD-30474,2.64,7cuq
EMD-31386,3.05,7ez2
EMD-23334,3.43,7lh2
EMD-12653,3.3,7nyr
EMD-13026,3.27,7oq4
EMD-12960,2.9,7ok0
EMD-31385,3.14,7ez0
EMD-23331,2.7,7lgw
EMD-12360,2.88,7nii
EMD-12359,2.6,7nih
EMD-31544,3.12,7fdi
EMD-23329,2.3,7lgu
EMD-30475,2.63,7cuw
EMD-12449,2.9,7nkx
EMD-13034,2.61,7oqy
EMD-24691,3.23,7rtw
EMD-30606,3.4,7d7e
EMD-30471,2.55,7cub
EMD-23214,3.1,7l7j
EMD-23605,3.23,7lze
EMD-23213,3.3,7l7i
EMD-23325,2.6,7lgj
EMD-23311,2.63,7lg5
EMD-12661,2.1,7nz1
EMD-23328,2.7,7lgq
EMD-13138,3.2,7ozv
EMD-24665,1.27,7rrp
EMD-13078,2.79,7oui
EMD-31405,2.8,7f16
EMD-11718,3.44,7acr
EMD-13075,3.0,7ouf
EMD-23716,3.4,7m8e
EMD-31258,2.76,7eqd
EMD-12484,2.7,7nnu
EMD-23862,2.5,7mir
EMD-11717,3.2,7acj
EMD-30952,2.29,7e26
EMD-31500,2.9,7f9y
EMD-23863,2.8,7mis
EMD-13135,3.3,7ozu
EMD-11710,3.21,7abz
EMD-30627,3.3,7db6
EMD-30953,2.29,7e27
EMD-13076,3.1,7oug
EMD-11713,3.08,7ac7
EMD-23764,3.3,7md3
EMD-13148,2.75,7p0m
EMD-23374,2.9,7lid
EMD-12513,3.3,7np4
EMD-13146,2.7,7p09
EMD-13002,3.0,7onu
EMD-23351,2.75,7lhv
EMD-13198,3.2,7p5c
EMD-31329,2.5,7evm
EMD-13194,3.3,7p54
EMD-30666,2.69,7dfw
EMD-24580,2.86,7rnn
EMD-12777,3.0,7oan
EMD-23763,3.1,7md2
EMD-30867,3.3,7dur
EMD-23375,2.9,7lig
EMD-23229,3.4,7l8c
EMD-23601,2.9,7lyt
EMD-30860,2.98,7dty
EMD-24457,3.0,7rh7
EMD-24455,3.0,7rh5
EMD-24318,3.4,7r8m
EMD-30657,3.4,7deg
EMD-22882,2.5,7ki0
EMD-23227,3.3,7l8a
EMD-4542,2.49,6qfa
EMD-30369,3.4,7ch6
EMD-22883,2.5,7ki1
EMD-23239,3.0,7l8x
EMD-24347,3.1,7ra8
EMD-31371,3.4,7exd
EMD-12994,3.1,7onb
EMD-23223,3.4,7l86
EMD-30678,3.16,7dh5
EMD-21320,2.7,6vpv
EMD-12478,3.1,7nnl
EMD-23476,3.06,7lpc
EMD-23473,2.63,7lp9
EMD-23915,3.15,7mm0
EMD-24103,3.4,7n0c
EMD-11589,3.16,6zzy
EMD-22673,3.2,7k54
EMD-23563,2.96,7lx0
EMD-24104,2.5,7n0d
EMD-22680,2.7,7k5c
EMD-23528,3.2,7lv0
EMD-23792,3.2,7mem
EMD-22669,3.4,7k50
EMD-31076,2.9,7eeb
EMD-12482,3.2,7nnp
EMD-23474,3.37,7lpa
EMD-23591,3.28,7lyb
EMD-11588,2.7,6zzx
EMD-22671,3.4,7k52
EMD-22672,3.2,7k53
EMD-22674,3.3,7k55
EMD-11691,2.9,7aa6
EMD-23856,3.42,7mim
EMD-23854,3.12,7mik
EMD-23858,3.48,7mio
EMD-23853,1.98,7mij
EMD-23857,3.09,7min
EMD-22336,3.47,7jhg
EMD-12952,3.4,7oji
EMD-31325,2.6,7ev9
EMD-12827,2.66,7odf
EMD-12951,3.1,7ojh
EMD-23116,3.1,7l1r
EMD-12801,2.8,7obr
EMD-23115,3.4,7l1q
EMD-30877,2.6,7dw9
EMD-31138,3.35,7egq
EMD-12939,3.4,7oj8
EMD-24236,2.3,7n8h
EMD-24237,3.0,7n8i
EMD-23066,3.3,7kxr
EMD-24135,2.66,7n30
EMD-31039,3.3,7ea5
EMD-12974,3.0,7ol0
EMD-12856,2.69,7oe0
EMD-24134,2.54,7n2v
EMD-24133,2.53,7n2u
EMD-30652,2.26,7dde
EMD-24120,2.33,7n1p
EMD-24132,2.72,7n2c
EMD-31217,2.8,7enn
EMD-11272,3.3,6zlq
EMD-12575,3.1,7nsq
EMD-30827,2.2,7drt
EMD-24136,2.69,7n31
EMD-31040,3.1,7ea8
EMD-12916,2.76,7oi0
EMD-22924,2.91,7kmf
EMD-30650,2.4,7dd9
EMD-12573,2.9,7nso
EMD-30866,2.5,7duq
EMD-12969,3.3,7okx
EMD-11751,2.82,7af3
EMD-12883,3.4,7ogl
EMD-12979,3.41,7ole
EMD-12656,3.1,7nyw
EMD-12633,3.13,7nwi
EMD-23868,3.1,7miy
EMD-23867,3.0,7mix
EMD-23995,3.3,7mtr
EMD-23996,3.2,7mts
EMD-12239,2.88,7bod
EMD-24123,3.14,7n1u
EMD-24121,2.9,7n1q
EMD-24124,3.21,7n1v
EMD-11753,2.96,7af5
EMD-12885,3.3,7ogp
EMD-12246,3.31,7nas
EMD-23748,2.8,7mbv
EMD-11761,3.44,7afd
EMD-12886,3.0,7ogr
EMD-12450,3.2,7nky
EMD-24122,3.11,7n1t
EMD-12242,2.75,7bog
EMD-24125,3.33,7n1w
EMD-12882,3.4,7ogk
EMD-11758,2.95,7afa
EMD-23741,2.3,7mbq
EMD-31062,2.78,7eda
EMD-12244,2.98,7boi
EMD-31450,2.78,7f4g
EMD-22338,3.2,7jhj
EMD-12241,2.92,7bof
EMD-23744,2.8,7mbr
EMD-11756,2.75,7af8
EMD-30934,3.13,7e0j
EMD-31000,3.3,7e7i
EMD-22244,2.83,6xlh
EMD-30656,2.84,7ddq
EMD-23653,2.8,7m3f
EMD-12764,2.6,7o9m
EMD-31001,3.4,7e7o
EMD-30925,2.84,7dz7
EMD-30926,3.16,7dz8
EMD-23652,3.2,7m3e
EMD-30902,3.14,7dxa
EMD-23282,3.07,7ld5
EMD-12763,3.1,7o9k
EMD-22242,3.15,6xlf
EMD-30909,3.14,7dxh
EMD-22241,2.74,6xle
EMD-30935,3.09,7e0k
EMD-22243,2.71,6xlg
EMD-23654,2.5,7m3g
EMD-31002,3.3,7e7q
EMD-12872,2.5,7of7
EMD-12448,3.4,7nku
EMD-23207,2.5,7l6q
EMD-30847,3.4,7dsv
EMD-12847,3.1,7odt
EMD-30848,3.3,7dsw
EMD-12845,2.9,7odr
EMD-30582,2.79,7d5i
EMD-31236,3.1,7epb
EMD-12846,3.1,7ods
EMD-30499,3.15,7cyf
EMD-23902,3.41,7mkp
EMD-23828,2.9,7mgl
EMD-23836,2.7,7mhy
EMD-12719,3.2,7o4i
EMD-11955,2.93,7b03
EMD-12745,3.2,7o75
EMD-24078,2.9,7my3
EMD-23883,3.03,7mjs
EMD-11326,2.74,6zoo
EMD-12744,3.4,7o73
EMD-23360,3.1,7li4
EMD-23837,3.2,7mhz
EMD-12736,3.1,7o5h
EMD-24077,2.65,7my2
EMD-12722,3.4,7o4l
EMD-12720,2.9,7o4j
EMD-12743,3.4,7o72
EMD-12871,2.6,7of6
EMD-31148,3.2,7ej1
EMD-12870,2.9,7of5
EMD-12895,3.0,7oh6
EMD-12865,2.2,7of0
EMD-12803,3.4,7occ
EMD-12893,3.0,7oh4
EMD-23693,3.3,7m6e
EMD-23495,3.22,7lrd
EMD-21961,2.76,6wxl
EMD-23494,2.97,7lrc
EMD-23909,3.17,7ml7
EMD-23496,2.76,7lre
EMD-12869,2.7,7of4
EMD-12805,3.1,7oce
EMD-12802,3.4,7oca
EMD-31149,3.3,7ej2
EMD-12894,2.9,7oh5
EMD-23900,3.3,7mkn
EMD-12634,3.1,7nwl
EMD-11800,3.31,7aio
EMD-23338,2.96,7lhf
EMD-12759,3.1,7o81
EMD-24101,2.2,7n06
EMD-24105,3.02,7n0g
EMD-24106,3.34,7n0h
EMD-23901,3.15,7mko
EMD-23869,3.4,7miz
EMD-12867,2.7,7of2
EMD-12303,3.2,7nfx
EMD-12938,2.4,7oj5
EMD-12756,2.2,7o7y
EMD-30882,3.3,7dwq
EMD-11801,3.12,7aip
EMD-12757,2.4,7o7z
EMD-12758,2.9,7o80
EMD-23337,3.3,7lhe
EMD-11799,3.2,7ain
EMD-23158,3.1,7l49
EMD-23750,2.44,7mby
EMD-23709,2.95,7m7b
EMD-31135,2.7,7egk
EMD-23674,2.5,7m5e
EMD-23707,2.66,7m71
EMD-22993,2.42,7kqb
EMD-21557,3.2,6w6j
EMD-21555,3.3,6w6h
EMD-12035,2.9,7b5k
EMD-23749,1.95,7mbx
EMD-23971,3.15,7msx
EMD-12095,3.04,7b93
EMD-12868,2.7,7of3
EMD-23670,2.5,7m4y
EMD-23668,2.55,7m4w
EMD-30601,3.1,7d74
EMD-23663,2.86,7m4p
EMD-23669,2.66,7m4x
EMD-30655,3.4,7ddo
EMD-31176,3.02,7ekt
EMD-11951,2.877,7azy
EMD-12087,2.8,7b7u
EMD-23666,2.71,7m4u
EMD-31168,3.18,7eki
EMD-23387,2.85,7liw
EMD-23671,2.92,7m4z
EMD-22402,3.3,7jn7
EMD-23664,2.87,7m4q
EMD-12138,3.1,7bc4
EMD-12172,2.4,7bg7
EMD-31172,2.85,7ekp
EMD-23667,2.54,7m4v
EMD-12141,3.3,7bc7
EMD-12217,2.4,7bl4
EMD-23872,2.81,7mjg
EMD-22804,3.41,7kc1
EMD-23879,3.29,7mjn
EMD-23899,3.16,7mkm
EMD-23292,3.25,7lep
EMD-23877,2.95,7mjl
EMD-23873,2.66,7mjh
EMD-23876,2.73,7mjk
EMD-23121,3.15,7l20
EMD-23878,2.83,7mjm
EMD-23096,3.49,7l08
EMD-11441,2.9,6zv6
EMD-11440,3.1,6zuo
EMD-23110,3.16,7l1k
EMD-12218,3.3,7bl5
EMD-23875,3.32,7mjj
EMD-23437,3.3,7lma
EMD-23283,3.4,7ldd
EMD-23898,3.2,7mkl
EMD-23874,2.81,7mji
EMD-12337,2.68,7nhq
EMD-12529,3.4,7nql
EMD-30815,3.2,7dq7
EMD-22885,2.8,7ki6
EMD-12183,2.2,7bgl
EMD-31111,3.3,7egb
EMD-12613,2.5,7nvu
EMD-31178,3.4,7ela
EMD-30490,2.8,7cx3
EMD-12336,2.72,7nhp
EMD-12333,3.1,7nhm
EMD-31180,3.1,7elc
EMD-30600,3.0,7d73
EMD-12611,2.8,7nvs
EMD-12331,2.9,7nhk
EMD-30599,3.4,7d72
EMD-12334,2.9,7nhn
EMD-12335,2.66,7nho
EMD-12332,3.1,7nhl
EMD-12614,2.9,7nvv
EMD-30489,2.8,7cx2
EMD-12567,3.2,7nsh
EMD-12612,2.9,7nvt
EMD-31177,3.2,7el9
EMD-30491,2.9,7cx4
EMD-30388,3.37,7ckm
EMD-30950,3.3,7e23
EMD-22992,2.0,7kq5
EMD-30421,3.0,7cp9
EMD-11981,2.62,7b18
EMD-31083,1.7,7efc
EMD-11821,3.4,7am2
EMD-30335,2.8,7cbl
EMD-12585,3.36,7nt9
EMD-11214,2.7,6zh5
EMD-31084,1.77,7efd
EMD-12761,3.3,7o85
EMD-11927,2.97,7aue
EMD-21672,3.1,6whg
EMD-21705,3.46,6wkn
EMD-22887,3.38,7kim
EMD-21810,2.99,6wkv
EMD-12295,3.39,7nez
EMD-23009,3.2,7krp
EMD-22888,2.74,7kin
EMD-12290,3.12,7neq
EMD-22886,2.94,7kif
EMD-23491,3.19,7lqy
EMD-23007,3.4,7krn
EMD-30974,2.9,7e32
EMD-23492,3.41,7lqz
EMD-11893,3.33,7ase
EMD-30972,3.0,7e2y
EMD-22846,3.0,7kf8
EMD-30973,3.1,7e2z
EMD-23579,2.2,7lxy
EMD-22844,3.4,7kf6
EMD-30971,3.0,7e2x
EMD-22845,2.8,7kf7
EMD-23580,2.6,7lxz
EMD-23578,3.0,7lxx
EMD-30975,2.9,7e33
EMD-23582,2.5,7ly2
EMD-23581,2.6,7ly0
EMD-22234,2.5,6xl5
EMD-22248,3.2,6xlm
EMD-22247,2.7,6xll
EMD-22235,3.0,6xl6
EMD-11886,3.2,7arl
EMD-30594,2.53,7d6v
EMD-22236,2.5,6xl9
EMD-30851,3.3,7dtd
EMD-22237,3.1,6xla
EMD-11882,3.3,7arh
EMD-22249,2.8,6xln
EMD-22245,2.7,6xlj
EMD-11884,3.2,7arj
EMD-22246,3.3,6xlk
EMD-30595,2.88,7d6x
EMD-23559,3.0,7lww
EMD-10789,3.2,6ye4
EMD-23546,3.07,7lwi
EMD-23596,3.32,7lyn
EMD-23599,3.34,7lyq
EMD-23548,2.92,7lwk
EMD-23597,3.32,7lyo
EMD-23547,3.24,7lwj
EMD-22490,3.05,7jup
EMD-30898,3.4,7dx7
EMD-23555,3.22,7lws
EMD-23558,3.12,7lwv
EMD-30896,3.3,7dx5
EMD-23010,3.4,7krq
EMD-30891,3.2,7dx0
EMD-30899,2.9,7dx8
EMD-30420,2.5,7coy
EMD-30897,3.0,7dx6
EMD-22805,2.67,7kc2
EMD-22807,2.77,7kcb
EMD-23552,2.85,7lwo
EMD-30575,2.7,7d4p
EMD-23556,3.19,7lwt
EMD-23550,2.83,7lwm
EMD-23389,3.0,7lj9
EMD-30576,2.74,7d4q
EMD-30875,2.89,7dvq
EMD-23554,3.44,7lwq
EMD-23553,3.01,7lwp
EMD-30548,2.08,7d1u
EMD-22937,3.3,7kna
EMD-30893,3.3,7dx2
EMD-23551,2.94,7lwn
EMD-22817,3.2,7kcq
EMD-23549,2.84,7lwl
EMD-30892,3.1,7dx1
EMD-22902,3.2,7kjy
EMD-30149,3.3,7bpa
EMD-22857,3.47,7kfz
EMD-30890,3.3,7dwz
EMD-30987,3.0,7e4t
EMD-30889,2.7,7dwy
EMD-30665,3.3,7dfl
EMD-30547,1.95,7d1t
EMD-23557,3.22,7lwu
EMD-23126,2.97,7l2e
EMD-30998,2.6,7e7b
EMD-30999,3.2,7e7d
EMD-23012,3.2,7krs
EMD-23489,3.25,7lqv
EMD-0942,3.3,6lqa
EMD-30796,2.38,7dop
EMD-30850,3.3,7dtc
EMD-23609,2.39,7m05
EMD-30637,2.5,7dco
EMD-23506,3.42,7ls9
EMD-23246,3.42,7laa
EMD-22400,3.21,7jn3
EMD-22901,3.1,7kjx
EMD-23035,3.4,7ku7
EMD-22021,3.03,6x3f
EMD-22979,3.0,7koo
EMD-30865,3.35,7du2
EMD-22689,3.4,7k65
EMD-22020,3.42,6x3e
EMD-22899,2.8,7kjv
EMD-22014,3.03,6x2z
EMD-11781,3.3,7ah9
EMD-23543,3.25,7lvv
EMD-21554,3.1,6w6g
EMD-22983,2.7,7kox
EMD-23461,2.86,7lo5
EMD-0977,3.2,6lu1
EMD-22900,2.9,7kjw
EMD-30410,3.0,7cmu
EMD-23252,2.9,7lbe
EMD-30839,3.1,7dsn
EMD-23248,2.97,7lab
EMD-30519,2.8,7czw
EMD-23253,2.8,7lbf
EMD-30516,2.7,7czt
EMD-30841,3.4,7dsq
EMD-30835,2.9,7dsk
EMD-30411,2.7,7cmv
EMD-22869,2.97,7kgg
EMD-30521,3.3,7czy
EMD-22871,3.34,7kgi
EMD-30518,3.3,7czv
EMD-30523,3.0,7d00
EMD-12106,2.8,7b9v
EMD-22650,3.3,7k36
EMD-23254,2.6,7lbg
EMD-22867,3.21,7kge
EMD-30517,3.4,7czu
EMD-30520,2.8,7czx
EMD-30512,3.0,7czp
EMD-22075,2.9,6x6c
EMD-12081,3.3,7b7d
EMD-30522,3.2,7czz
EMD-30524,3.2,7d03
EMD-23085,3.1,7kzp
EMD-30513,2.8,7czq
EMD-30837,2.9,7dsl
EMD-30530,3.4,7d0c
EMD-23413,2.97,7lla
EMD-30418,2.5,7cn8
EMD-30452,3.3,7crh
EMD-23390,3.0,7ljc
EMD-12281,3.3,7nda
EMD-30394,3.2,7cky
EMD-30395,3.1,7ckz
EMD-30392,3.22,7ckw
EMD-30416,2.93,7cn4
EMD-12280,2.8,7nd9
EMD-12276,3.4,7nd5
EMD-30536,3.42,7d0j
EMD-23057,2.9,7kwo
EMD-23391,3.2,7ljd
EMD-22602,2.9,7k0m
EMD-22606,3.1,7k0p
EMD-22601,3.4,7k0l
EMD-22605,3.1,7k0o
EMD-22604,3.1,7k0n
EMD-22510,3.0,7jvq
EMD-22598,3.3,7k0i
EMD-22608,3.3,7k0q
EMD-23013,3.2,7krz
EMD-11516,2.38,6zxa
EMD-22509,2.9,7jvp
EMD-22511,2.8,7jvr
EMD-22493,3.0,7jv5
EMD-22600,2.6,7k0k
EMD-22599,3.1,7k0j
EMD-30007,2.1,6lxv
EMD-30577,2.9,7d58
EMD-30578,3.1,7d59
EMD-12187,2.9,7bh9
EMD-11092,3.11,6z6f
EMD-20371,3.3,6plp
EMD-22692,3.1,7k6q
EMD-21462,3.2,6vyk
EMD-20385,3.0,6pm3
EMD-30080,3.4,6m4o
EMD-30913,1.93,7dy0
EMD-20378,3.0,6plw
EMD-20389,2.9,6pm6
EMD-20372,3.4,6plq
EMD-20121,3.1,6om6
EMD-20384,3.0,6pm2
EMD-30442,3.3,7cqk
EMD-30441,3.2,7cqi
EMD-23119,3.0,7l1v
EMD-20382,3.1,6pm0
EMD-12042,2.5,7b5o
EMD-20518,2.9,6pxd
EMD-20388,3.1,6pm5
EMD-20383,3.0,6pm1
EMD-0821,3.23,6l35
EMD-22691,3.2,7k6p
EMD-21355,2.78,6vqr
EMD-12189,3.3,7bhp
EMD-11673,3.3,7a6h
EMD-22045,3.3,6x50
EMD-11810,3.17,7ak5
EMD-11738,3.1,7ae3
EMD-30602,3.1,7d76
EMD-30603,2.9,7d77
EMD-11742,3.4,7aea
EMD-11736,2.8,7ae1
EMD-23156,3.27,7l3n
EMD-12184,2.9,7bgy
EMD-23277,3.35,7lcn
EMD-0944,3.1,6lqg
EMD-23268,3.23,7lc3
EMD-23279,3.4,7ld1
EMD-12186,3.0,7bh2
EMD-30614,2.6,7d8x
EMD-12185,3.38,7bh1
EMD-10791,3.2,6yef
EMD-0957,3.0,6lr4
EMD-30312,3.1,7c9i
EMD-21900,3.15,6wtz
EMD-22528,2.5,7jz2
EMD-22521,2.89,7jy5
EMD-21957,3.3,6wxg
EMD-22530,2.53,7jz6
EMD-22973,2.9,7koe
EMD-23276,3.24,7lck
EMD-23274,2.9,7lci
EMD-21897,2.38,6wti
EMD-22621,3.3,7k18
EMD-23018,3.33,7ksg
EMD-4629,2.4,6qsu
EMD-23275,2.82,7lcj
EMD-10936,2.8,6yuz
EMD-22445,3.2,7jrg
EMD-10933,2.9,6yup
EMD-21955,3.4,6wxe
EMD-22327,3.36,7jgh
EMD-21512,3.06,6w1m
EMD-22257,3.1,6xmf
EMD-30434,2.91,7cpx
EMD-11080,2.8,6z5r
EMD-11279,2.59,6zm6
EMD-11278,2.89,6zm5
EMD-21518,3.35,6w1y
EMD-21511,2.92,6w1j
EMD-21208,3.43,6vi0
EMD-11081,2.65,6z5s
EMD-23074,3.2,7kyb
EMD-20380,2.9,6ply
EMD-22806,3.19,7kc4
EMD-23069,3.1,7ky6
EMD-23093,3.42,7kzz
EMD-20375,3.2,6plt
EMD-20374,3.0,6pls
EMD-30294,3.3,7c77
EMD-30293,3.4,7c76
EMD-20376,3.3,6plu
EMD-30638,3.15,7dcp
EMD-23075,2.8,7kyc
EMD-20370,3.3,6plo
EMD-20379,2.9,6plx
EMD-23070,3.08,7ky7
EMD-20373,3.2,6plr
EMD-20377,3.3,6plv
EMD-20381,3.0,6plz
EMD-30615,3.4,7d8z
EMD-23094,3.2,7l02
EMD-22189,3.3,6xi0
EMD-23095,3.3,7l06
EMD-30617,2.9,7d99
EMD-12130,2.9,7bbh
EMD-23097,3.1,7l09
EMD-30020,3.3,6lz0
EMD-11233,2.0,6zja
EMD-30407,2.9,7cmi
EMD-30496,3.21,7cyc
EMD-11993,3.1,7b3b
EMD-11643,3.3,7a5h
EMD-11220,2.5,6zhx
EMD-11645,3.1,7a5j
EMD-30389,2.95,7cko
EMD-23042,2.5,7kv8
EMD-30019,3.2,6lyy
EMD-30391,3.0,7ckr
EMD-11459,3.49,6zvk
EMD-30406,3.4,7cmh
EMD-23043,2.9,7kv9
EMD-10692,2.8,6y5a
EMD-11994,3.4,7b3c
EMD-30299,3.3,7c7l
EMD-11995,2.8,7b3d
EMD-30486,3.4,7cws
EMD-22481,3.4,7ju4
EMD-30450,3.02,7crc
EMD-30590,3.0,7d68
EMD-21365,3.3,6vra
EMD-22972,1.655,7kod
EMD-30484,3.2,7cwn
EMD-10524,2.9,6tmk
EMD-30525,3.1,7d06
EMD-10520,2.8,6tmg
EMD-11521,2.7,6zxh
EMD-22682,2.66,7k5k
EMD-22475,3.2,7jtk
EMD-30681,3.26,7dhi
EMD-30660,2.7,7df3
EMD-10521,3.1,6tmh
EMD-11720,3.3,7ad3
EMD-11113,3.0,6z80
EMD-22610,3.3,7k0r
EMD-22663,3.1,7k4b
EMD-30555,2.8,7d3e
EMD-23002,3.3,7kr5
EMD-22922,3.39,7kmb
EMD-30567,3.0,7d3u
EMD-30504,2.83,7cyq
EMD-30556,2.6,7d3f
EMD-11114,2.9,6z85
EMD-22662,3.26,7k4a
EMD-11518,3.0,6zxe
EMD-30246,3.3,7byn
EMD-23003,3.2,7kra
EMD-11520,2.6,6zxg
EMD-10903,3.0,6ysn
EMD-30245,3.1,7bym
EMD-11517,3.2,6zxd
EMD-30244,2.5,7byl
EMD-23020,3.2,7ksm
EMD-11732,3.39,7ado
EMD-22345,2.8,7jil
EMD-22803,3.2,7kc0
EMD-30069,2.7,6m32
EMD-11555,3.3,6zy9
EMD-11783,3.4,7ahd
EMD-11616,3.06,7a25
EMD-22515,2.5,7jwy
EMD-11557,3.0,6zyd
EMD-11548,3.3,6zy3
EMD-21921,3.36,6wvk
EMD-11492,3.0,6zwo
EMD-22658,1.36,7k3w
EMD-21989,3.05,6x15
EMD-22414,3.0,7jpk
EMD-21990,3.39,6x16
EMD-22462,2.06,7jsx
EMD-22657,1.34,7k3v
EMD-30470,2.65,7cu3
EMD-22424,3.4,7jpv
EMD-11187,2.88,6zfx
EMD-22283,3.1,6xox
EMD-22898,2.08,7kjr
EMD-11488,3.2,6zwm
EMD-22415,3.4,7jpl
EMD-22009,3.0,6x2j
EMD-21920,3.36,6wvj
EMD-22401,2.68,7jn4
EMD-30608,3.3,7d7m
EMD-11657,1.7,7a5v
EMD-22426,2.9,7jpx
EMD-30505,2.6,7cz5
EMD-22308,2.13,7jfo
EMD-22425,3.2,7jpw
EMD-22907,3.03,7kkk
EMD-22653,3.0,7k39
EMD-21845,2.9,6wlz
EMD-22309,3.3,7jg1
EMD-30400,3.1,7cm3
EMD-21851,3.46,6wmr
EMD-21453,3.42,6vxz
EMD-10985,3.05,6ywy
EMD-11051,3.2,6z2x
EMD-22893,3.4,7kj4
EMD-10978,3.1,6ywx
EMD-10977,3.03,6ywv
EMD-22652,2.8,7k37
EMD-30572,2.57,7d4f
EMD-30002,2.8,6lw1
EMD-21853,3.18,6wmu
EMD-21460,3.0,6vyh
EMD-30437,3.0,7cq6
EMD-10965,2.99,6ywe
EMD-22655,3.4,7k3b
EMD-30436,2.6,7cq5
EMD-21844,3.0,6wlw
EMD-21847,3.1,6wm2
EMD-22910,2.85,7kkl
EMD-21848,3.4,6wm3
EMD-11834,2.68,7anw
EMD-11050,2.82,6z2w
EMD-10958,2.85,6yw5
EMD-10973,2.74,6yws
EMD-22310,3.3,7jg2
EMD-21850,2.98,6wmp
EMD-22889,3.39,7kip
EMD-22831,3.21,7ke4
EMD-22524,2.4,7jy8
EMD-0936,3.2,6lod
EMD-21882,3.14,6wrf
EMD-22836,3.33,7kea
EMD-22822,3.33,7kdh
EMD-22111,3.2,6x9u
EMD-22522,2.5,7jy6
EMD-22834,3.26,7ke8
EMD-22824,3.49,7kdj
EMD-22825,2.8,7kdk
EMD-22108,3.1,6x9r
EMD-30061,3.2,6m23
EMD-22832,3.1,7ke6
EMD-30382,3.4,7ck6
EMD-30058,2.7,6m22
EMD-22837,3.48,7keb
EMD-21908,3.2,6wua
EMD-10656,2.66,6xza
EMD-30492,2.9,7cxm
EMD-22525,2.7,7jy9
EMD-21907,2.9,6wu9
EMD-22110,3.2,6x9t
EMD-30049,3.2,6m1y
EMD-10996,3.08,6yxu
EMD-21892,3.16,6wsg
EMD-11004,3.08,6yys
EMD-22826,2.96,7kdl
EMD-22523,2.9,7jy7
EMD-30034,2.7,6m0r
EMD-10657,2.54,6xzb
EMD-21875,2.88,6wr2
EMD-22835,3.08,7ke9
EMD-11026,3.36,6z11
EMD-22821,3.01,7kdg
EMD-22833,3.32,7ke7
EMD-11437,2.9,6zu5
EMD-22823,3.26,7kdi
EMD-22109,3.1,6x9s
EMD-10711,2.96,6y79
EMD-30174,3.22,7btb
EMD-30170,3.12,7bt6
EMD-20862,3.27,6urt
EMD-10771,1.96,6ybq
EMD-11638,1.22,7a4m
EMD-10770,3.48,6ybp
EMD-11424,3.0,"6ztq,6zr2"
EMD-9898,3.28,6jzo
EMD-11617,2.94,7a29
EMD-10517,2.95,6tm2
EMD-30402,3.0,7cm6
EMD-30403,2.6,7cm7
EMD-21407,3.42,6vvy
EMD-11667,3.2,7a69
EMD-21406,3.39,6vvx
EMD-22458,3.2,7jsn
EMD-11377,3.1,"6zr2,6ztq"
EMD-30456,3.15,7crq
EMD-22737,3.24,7k90
EMD-30455,3.2,7crp
EMD-11210,1.9,6zgl
EMD-22730,3.4,7k8t
EMD-22729,3.4,7k8s
EMD-30457,3.48,7crr
EMD-30012,2.38,6ly5
EMD-11052,3.34,6z2y
EMD-11247,2.8,6zkf
EMD-30128,3.1,6m79
EMD-22494,3.0,7jv6
EMD-11023,2.9,6z0u
EMD-21562,2.9,6w6p
EMD-11569,3.4,6zym
EMD-11000,3.1,6yxy
EMD-22681,2.9,7k5i
EMD-30119,3.1,6m6c
EMD-11608,3.0,7a1g
EMD-22492,3.4,7jv4
EMD-22506,3.3,7jvc
EMD-11024,2.6,6z0v
EMD-11244,3.1,6zkc
EMD-11260,3.1,6zks
EMD-22200,3.3,6xit
EMD-30314,2.82,7c9r
EMD-11251,3.0,6zkj
EMD-11263,2.9,6zkv
EMD-11261,2.8,6zkt
EMD-11257,3.2,6zkp
EMD-11241,2.3,6zk9
EMD-22659,2.6,7k43
EMD-21042,2.5,6v4n
EMD-22668,3.3,7k4n
EMD-11243,2.9,6zkb
EMD-11255,2.9,6zkn
EMD-11262,3.0,6zku
EMD-11254,2.8,6zkm
EMD-11258,3.3,6zkq
EMD-11253,3.1,6zkl
EMD-11249,3.0,6zkh
EMD-11232,3.15,6zj3
EMD-11245,2.7,6zkd
EMD-11248,3.4,6zkg
EMD-11250,2.8,6zki
EMD-11242,2.5,6zka
EMD-11246,2.6,6zke
EMD-21043,2.8,6v4o
EMD-10543,3.07,6tpq
EMD-10861,3.1,6ynz
EMD-11145,2.85,6zb5
EMD-10860,2.7,6yny
EMD-10798,2.7,6yez
EMD-10746,2.5,6yac
EMD-30165,3.3,7bss
EMD-10829,2.98,6ykp
EMD-10862,2.9,6yo0
EMD-10535,3.07,6tnn
EMD-11585,3.4,6zz6
EMD-10857,2.8,6ynv
EMD-10828,3.1,6ykm
EMD-22120,3.14,6xbm
EMD-11144,3.03,6zb4
EMD-30168,3.0,7bsv
EMD-10859,2.5,6ynx
EMD-30167,3.2,7bsu
EMD-30164,3.2,7bsq
EMD-10321,3.1,6swa
EMD-22174,3.2,6xg6
EMD-22118,3.24,6xbk
EMD-10830,3.0,6ykr
